Investment_Period_Years,Comparison_Start_Month,Comparison_End_Month,DCA_Final_Total_Asset_Value,LumpSum_Final_Total_Asset_Value,Total_Initial_Capital,DCA_Return_Pct,DCA_Sharpe_Ratio,DCA_Max_Drawdown_Pct,DCA_Sortino_Ratio,DCA_Calmar_Ratio,LumpSum_Return_Pct,LumpSum_Sharpe_Ratio,LumpSum_Max_Drawdown_Pct,LumpSum_Sortino_Ratio,LumpSum_Calmar_Ratio,DCA_Outperforms_LumpSum_Return,LumpSum_Outperforms_DCA_Return
2,1999-04,2001-03,1373.211114711944,1754.2123953936314,2400,-42.78287022033567,-0.6378001314259987,-59.802303023521475,-0.8456909911751456,-0.4080349699330968,-26.907816858598693,-0.0843799856792511,-66.92146024564352,-0.13528578190814333,-0.21717396633601793,0,1
2,1999-05,2001-04,1649.7037569233212,2072.701887249327,2400,-31.262343461528285,-0.3582426532442143,-62.5860463763086,-0.49456869441850526,-0.27394560341634455,-13.637421364611384,0.09556101331131463,-71.08280938627239,0.15574036197150856,-0.09976987993542331,0,1
2,1999-06,2001-05,1609.5577440792456,2110.1135291174905,2400,-32.9350939966981,-0.4144445156241813,-59.991776069098115,-0.5803208468034943,-0.3020086939790971,-12.078602953437894,0.11682970990539639,-71.08280938627239,0.19080053270134514,-0.08775290810889982,0,1
2,1999-07,2001-06,1652.9744298780145,1890.5241364474896,2400,-31.1260654217494,-0.4198106123303667,-57.145910892447304,-0.5944303036626136,-0.2982104944640712,-21.228160981354602,0.01467338507303169,-71.08280938627236,0.02388989592662164,-0.1585233417545581,0,1
2,1999-08,2001-07,1533.3996337769904,1775.8415840319524,2400,-36.1083485926254,-0.57079858084322,-54.20343018816454,-0.820125111427179,-0.37090969479240476,-26.006600665335316,-0.03902826031834853,-71.08280938627239,-0.06430768809160349,-0.19705516509423668,0,1
2,1999-09,2001-08,1369.2922557716895,1462.3432336729306,2400,-42.94615600951294,-0.7936167579524975,-51.81302695789589,-1.1551679824958263,-0.47247808924862,-39.06903193029456,-0.2127235428801831,-71.08280938627236,-0.35388295752310633,-0.30886443465898805,0,1
2,1999-10,2001-09,1124.1263177940589,1155.1391580791421,2400,-53.16140342524754,-1.181306086673388,-59.59781277130456,-1.6814149149374538,-0.531065477337628,-51.86920174670241,-0.423407666319615,-76.05945321254333,-0.7080593883709646,-0.40377215190856386,0,1
2,1999-11,2001-10,1370.7054675201089,1243.9183097660168,2400,-42.88727218666213,-0.8634456736787842,-56.050998940223565,-1.2422588290194676,-0.4360588201226835,-48.17007042641597,-0.3409573084692984,-76.05945321254333,-0.5734049695767091,-0.36843803237257144,1,0
2,1999-12,2001-11,1648.830716282527,1267.2152597965753,2400,-31.29872015489471,-0.5950647070077763,-52.377045144835854,-0.8621848822970487,-0.3269451365957875,-47.19936417514269,-0.3205768377708132,-76.0594532125433,-0.5378878288329312,-0.3596113802167105,1,0
2,2000-01,2001-12,1666.5816205758342,985.5827245053779,2400,-30.559099142673574,-0.6180145877463202,-49.00988467737957,-0.8945255780464786,-0.3411752128341836,-58.934053145609255,-0.544413556602378,-76.05945321254332,-0.9261677703842036,-0.47351293988506277,1,0
2,2000-02,2002-01,1705.2960932687608,1003.5860576339776,2400,-28.94599611380163,-0.6171578419178918,-45.97302365185749,-0.8937776713670396,-0.3418597704563996,-58.183914265250934,-0.5586824423737939,-76.05945321254332,-0.9386847431295526,-0.4648198983866836,1,0
2,2000-03,2002-02,1552.1441522955834,753.2819691379462,2400,-35.327326987684025,-0.852288196985582,-42.87555238466724,-1.2279884018081926,-0.45752714666991784,-68.61325128591889,-0.8282277968672331,-76.05945321254326,-1.3975778757391266,-0.57905849122882,1,0
2,2000-04,2002-03,1721.6145063303295,840.7432708764597,2400,-28.266062236236273,-0.6677509762336626,-39.96742790161342,-0.9802347980614878,-0.3860723613225451,-64.9690303801475,-0.7425784012831926,-73.56154906356437,-1.2374967911365626,-0.5585943845278952,1,0
2,2000-05,2002-04,1574.824833222929,796.3606223522354,2400,-34.382298615711285,-0.8892410540418871,-37.34110963156102,-1.2808517682409521,-0.5096353918985486,-66.8183074019902,-0.8329102566035678,-72.53106896340091,-1.3699264709530379,-0.5854289507793303,1,0
2,2000-06,2002-05,1556.4112562911037,825.1329191367978,2400,-35.14953098787068,-0.8676676794372807,-39.243409560472074,-1.324671662270092,-0.4970537554139318,-65.61946170263343,-0.8257723940814832,-72.53106896340088,-1.3823549520569636,-0.571195930782421,1,0
2,2000-07,2002-06,1416.859620921459,657.637929535535,2400,-40.96418246160587,-1.098077984782433,-43.08213389741328,-1.617724653208017,-0.5412609098469916,-72.59841960268604,-1.0595746128259642,-75.19123769141,-1.7615979152547787,-0.6371739147596539,1,0
2,2000-08,2002-07,1368.7514927298196,648.6120744484081,2400,-42.96868780292418,-1.0923215656620622,-47.12565842121952,-1.5972930204948521,-0.5204073661624721,-72.974496897983,-1.047039537135495,-78.31912559544875,-1.7658059014466885,-0.613948012266964,1,0
2,2000-09,2002-08,1425.0268645143199,549.3393990165508,2400,-40.62388064523667,-1.0022767375165582,-45.61613897593087,-1.4750786585605233,-0.5044933066206594,-77.11085837431038,-1.1911117413187615,-78.45225944980612,-2.0513844416009768,-0.6663718319991705,1,0
2,2000-10,2002-09,1332.4892272781055,573.2334994403949,2400,-44.47961553007894,-1.1851778198175498,-44.58010691206788,-1.766555151977552,-0.5734226297626672,-76.11527085665021,-1.1649085912936885,-75.99420113498897,-2.0059342857718008,-0.6743673394747532,1,0
2,2000-11,2002-10,1655.626926277,727.4070743328579,2400,-31.015544738458335,-0.711525802089381,-43.92208650633375,-1.121931424557932,-0.3864761551339125,-69.69137190279758,-0.9514053686145719,-75.84951382584866,-1.6317255933119412,-0.5934685151239053,1,0
2,2000-12,2002-11,1940.5028285630056,1039.4992523843448,2400,-19.145715476541437,-0.39198383003061676,-41.15680109973737,-0.6295621312763778,-0.24573813483800805,-56.687531150652305,-0.6171314992599158,-73.02856127934521,-1.0811689061541143,-0.46943653510050604,1,0
2,2001-01,2002-12,1759.2158396955726,1094.5118328902192,2400,-26.699340012684473,-0.6283999237319465,-38.71164815781538,-0.9900639693521562,-0.3727519697997465,-54.39534029624087,-0.6123411582309003,-70.39797055534086,-1.0785511128281267,-0.46250990144030335,1,0
2,2001-02,2003-01,1814.6310828418182,900.3226258631934,2400,-24.390371548257576,-0.5824919774992637,-36.64736640328172,-0.9151174898784782,-0.3566753066244335,-62.48655725570027,-0.8695039895831236,-67.4350506466977,-1.5024004064715628,-0.5755691131745605,1,0
2,2001-03,2003-02,1931.4559689278124,1237.3768791833102,2400,-19.52266796134115,-0.4739170969193202,-34.71820353915271,-0.753855318899906,-0.2969878438512472,-48.442630034028745,-0.5419801194553805,-60.70518034333232,-0.9359212780842762,-0.4652891325232511,1,0
2,2001-04,2003-03,1988.7626146834277,1620.3199041963082,2400,-17.134891054857178,-0.41708601485698193,-32.66680197094621,-0.6667122579061848,-0.27548146812376223,-32.48667065848716,-0.26946683654195996,-60.70518034333223,-0.48008675912532517,-0.29468506002460615,1,0
2,2001-05,2003-04,2193.6117096657326,1371.0724199350323,2400,-8.59951209726114,-0.20158598413457585,-30.386829255995394,-0.3225838316043177,-0.1449720672357388,-42.87198250270699,-0.5239361017213087,-60.70518034333219,-0.9127809075957679,-0.40293834876298557,1,0
2,2001-06,2003-05,2423.069411269635,1552.5731196463457,2400,0.9612254695681296,0.044222507892745476,-28.336669508214197,0.0709771810685728,0.016978486917830396,-35.30945334806893,-0.38953463775873626,-58.80903745314194,-0.6711585863072465,-0.3337870430550972,1,0
2,2001-07,2003-06,2472.0807214901347,1581.5173943794962,2400,3.0033633954222787,0.09287101521101003,-26.258441478692717,0.15190694137454966,0.05696185287395373,-34.10344190085433,-0.37306070056465324,-56.04733083410407,-0.6446776335614518,-0.3368834582545472,1,0
2,2001-08,2003-07,2657.434952409598,1770.766263134804,2400,10.72645635039991,0.2924772941304192,-24.174773242567593,0.48481666089846515,0.21665852173218839,-26.218072369383172,-0.23888687601830097,-54.3156416570328,-0.4093114358063635,-0.26015449523410866,1,0
